user_name,screen_name,days,first_msg,no_of_msg,bot
piggyellianag2002,Elliana Robertson,0.005203527684013,lets chat,1,1
savaisinh,Savaisinh Sodha,0.158343363840271,What,2,1
greynutella,Vish Singh,0.022370337010534,Yow,4,0
BigBadBunny76,Aleksy 👀,0.001576934782443,Whcj,1,0
emillystill5508,Emily Still,0.537121122333187,Hello,1,1
mkmd123,Lixa Momd,0.008126809986101,22 m,3,1
dxddy_anahii,anahi flores,0.005546189060918,Hey,3,1
sona123400000,Sonal Patel,0.007290657364108,Cdae,1,0
Hardniggabbc,Nigga HardBBC,3.11995259222609,Ok,1,0
jtrickey1972,Julie Trickey,0.004689738115779,Uamf,2,0
dxddy_anahii,anahi flores,0.015999058272552,Hey,1,1
princesss2007alyson,Alyson Barnett,0.000987781032368,I m just damn annoyed today,1,1
2010ygardenjillian,Jillian Patton,0.005309131876738,omg,1,1
priya_nair4,Priya Nair,0.009190689482623,,0,1
bradtyson413,Brad Tyson,0.007134042340848,Scfd,1,0
melody181snuggle,Melody Sutton,0.001195726005567,Heya everyone!,1,1
2018steagancharm,Teagan Burgess,0.000433491123495,anyone wishes to chat with me?,1,1
londyn473bunnie,Londyn Santiago,0.001036055813785,;),1,1
Patch2121,Patch Jones,0.004787907754933,,0,1
anu17anu,Sa Da,0.056511257139069,,0,1
marco9113,Emm C,0.01505356858174,29 m Scotland,2,0
4afriend4life,Sam D,3.65877050307062,"47, M, Greenfield MA",2,1
90beige5magnolia,Magnolia Banks,0.011331920869373,somebody needs to meet with me?,1,1
Wrezzm,Fülöp Márk,2.02058701702014,reud,2,0
86zorajazzie4,Zora Lindsey,0.000867083734936,So i m really lonely currently,1,1
DankHank12546,Ass Chewing,0.120347577518335,shdx,2,0
michelle557tinker,Michelle Kelly,0.001854807063937,,0,1
3bisqueastrid44,Astrid Nelson,0.002074359644342,let s chat,1,1
Janina2.8,Janina G.,0.47170132463177,rbpa,3,0
DankHank12546,Ass Chewing,0.125388100917141,dyrp,1,0
carotgemma994,Gemma Lindsey,0.002319011881396,So i m darn lonely now,1,1
2016sophialdimples,Sophia Lopez,0.000421787652153,remarkable,1,1
kaylanifuzzie2001x,Kaylani Patton,0.003719227084959,omg,1,1
jaich1212,Jaichauch Huhu,0.549577881978066,Ejjs,1,0
sophmay420,Soph May,4.70999017198053,,0,1
amia188rust,Amia Santos,0.003248648900125,Who wants to meet?,1,1
hs9977,Harry Tiwana,2.10990572599349,Wnrb,1,0
grabinme,Cele Koher,0.033529066840808,edhp,1,0
29blingariya3,Ariya Schwartz,0.002588668231059,:(,1,1
coffee92malani8,Malani Lopez,0.002776086697424,lmao,1,1
j2006dolphinmarilyn,Marilyn Bates,0.001766368851618,Who wants to meet?,1,1
783mintkyla,Kyla May,0.001337676760223,haha,1,1
laylah6flip53,Laylah Kennedy,0.012365432326441,wanting a real man,1,1
2007docckaren,Karen Frazier,0.000481032508391,Anyone wanting a good time?,1,1
CountrysideGentleman,Mr Murray,0.027044031432381,Utcp,2,0
sweetysalma752,Salma Sutton,0.001302709739517,Who wants to speak?,1,1
emi9w9epleoele,Emil Hogh,0.764445865041128,Hey. 19 male Denmark,2,1
39avianamunchkin6,Aviana Munoz,0.003405671666066,lmfao,1,1
mick4kicks,Michael Rose,3.92737772101605,Sumv,2,0
artiefarti,Arthur Deighton,0.023930573758704,18 m uk :),2,0
larhon86,Larhon Redus,0.000870654933431,,0,1
raelynnlicy2013,Raelynn James,0.001000049547465,,0,1
skytatt4life,Sky Ray,1.41651138469853,29 F Ny,1,1
YongJaybee,Joshua Jason,0.519421622228843,Ho,1,1
Peregrine_clasp,Ali Khan,0.158731936837236,a V b m,1,0
ashr2233,Saryaf aily,0.051800130837494,,0,1
raqueltee2015g,Raquel Mcguire,0.000613574576047,wanting true man,1,1
ibrid54les,Anthony Wood,0.008692303192284,,0,1
bigheart2475,Walston Williams,0.262053140923381,,0,1
e1999aileencandy,Aileen Berry,0.00236877573861,pleasant,1,1
ats707,Atul Bangar,0.199373683879773,Hiii,1,1
2015wendymissyg,Wendy Saunders,0.002065210927416,Now i am damn tired currently,1,1
pradeeploverboyx,Pradeep Sanja,0.001820753296768,Myon,3,0
2creamlayla46,Layla Jennings,0.009902141762001,,0,1
2011glitzywbraelyn,Braelyn Cox,0.004278173427339,:*,1,1
chloew29a,chloe-anne walker,0.806584721436655,Hey all,3,0
arhamroy779,Arham Roy,0.146204148622023,"Hey m just 19 , from india",2,1
arhamroy779,Arham Roy,0.147284141514036,"Hey m just 19 , from india",2,1
EmHart420,Emma 🖤,3.08200729152671,Nypv,2,0
Ash.wolves,Esh ~,2.37324419098596,F 20 USA,4,0
AngelMirage,Angel Mirage,4.09348899617239,Xxtm,1,0
yellow107diana,Diana Morris,0.001661558242308,anyone would like meet up with me?,1,1
spring9aubrey95,Aubrey Jacobs,0.000512422334265,browsing a good man,1,1
sundrenchedddddddd,Ben .,0.922786981181966,,0,1
lucille757chum,Lucille Paul,0.001796884547781,;),1,1
1999beachctaylor,Taylor Mann,0.001752157194747,omg,1,1
tbeige2009skyler,Skyler Washington,0.000402547098972,,0,1
AnnaChenting,Anna Chen,0.010294242459867,Hello,1,1
thompsonjane281,Thompson Jane,0.673088624121414,Yeah,1,1
marrycoker22,Marry Coker,1.28292277324807,,0,1
lisamary26,Lisamary Mary,0.009149824579557,Hi,1,1
secret1999makaylar,Makayla Silva,0.0014196145093,lets talk,1,1
liza0623,Liza  .,1.44254346026315,hzdz,3,0
81norahgolden3,Norah Mendez,0.002493652930414,,0,1
tankwillaa2009,Willa Nunez,0.00193590791689,lets talk,1,1
strangegal007,Strange Gal,2.85391638076692,kewc,6,0
luiscastyllo,luis castillo,0.251768475999987,StkS,2,0
aand0987,Alex Sand,0.729933101322364,,0,1
wingsofdreamz,Wings Of dreamz,3.68545484510009,Ypnr,1,0
benblz1499,Ben Bolz,0.003387833720556,,0,1
nini7990,Nini Niok,0.001953816753295,Hi,1,1
mac.negative,Mr Nice,0.57095679803027,Daddy,5,0
tickle82camryn7,Camryn Lambert,0.017300538106097,Someone wanting some entertaining?,1,1
twinlydia961,Lydia Harrison,0.001885006521587,haha,1,1
ericalashae411,Erica Lashae,1.60741967712839,revc,1,0
thijs190201,Thijs Bos,0.031216962058787,Febt,1,0
juanchi.0,Juanchi Espejo,2.05868744835258,,0,1
kkr1808,Kaushik Kumar,0.531247837813916,Hai,3,1
kylec4rson,Kyle Carson,2.74474156064292,,0,1
LivFun83,Liv Fun,0.010872615462652,Utxy,1,0
weisse_seerose,Seerose Weiss,0.121479941413358,Kbny,1,0
carlyp2010scooby,Carly Austin,0.002490317377227,Who wishes to talk?,1,1
hemanspatrick874,Hemans Patrick,4.22462943431128,,0,1
hugs883tatum,Tatum Erickson,0.000885676747119,,0,1
ur.9,Maram .,0.441264642195569,,0,1
juliusterry88,Julius Terry,2.60380596685465,Hello,1,1
karot2017dbraelyn,Braelyn Carson,0.001929083427897,Who wants to discuss?,1,1
blackcupcakes1,Jay 💜,0.402861983348374,Lmao yes ok,2,0
jupa2009,Ehab Ehabsaad,0.000859141755435,Hello,1,1
indiagolden293,India Nunez,0.002269317554655,I m just really tired now,1,1
Caila.K,Caila Kamorie,1.87016552667651,,0,1
Annt56,Annie Poe,0.329044805605102,SVfr,2,0
hor.bigthings,Big Things,0.074771092525787,,0,1
Joako.1993,Nicolás Avalos,0.033029079395864,,0,1
lilaimavs,Ruiz Alex,1.60130459067722,,0,1
346madameemilee,Emilee Gates,0.002337450539624,terrific,1,1
ladiesman445566,Thomas Jones,0.001996576601156,,0,1
15ebony6etta,Etta Houston,0.001589811990658,,0,1
sofi_wa2,Sofia Walker,0.002334584050156,My😘 Snap sexroom19,1,1
brysonbjphm,Bryson John,0.000658441688176,Hey,2,0
2sky16triple,Sky Hudson,0.015186160457907,someone needs to meet me?,1,1
polzam,Dorso 750,1.61451569681642,hntz,1,0
skylar57triple7,Skylar Owen,0.001206803738519,searching a real man,1,1
milodragovich,Ale Ventimiglia,0.417565634035402,Hy,2,1
Bugsywv,Will Malone,0.050187359300477,Venue,1,1
kmish47,Kyle Mish,0.027300052722847,,0,1
txxcnxx,Txxcnxx Xxx,0.482855268896178,,0,1
zariahd2010bumble,Zariah Gomez,0.002711317152889,Anyone seeking a good time?,1,1
harley664124,Harley James,0.007255539052464,,0,1
nasri153,Amine Nasri,0.023512036833498,,0,1
hpeanut2012hazel,Hazel Castillo,0.000404639859442,Who wants to talk?,1,1
rajatsinghhh,Derek Rae,1.40633263297655,vhsy,1,0
zyramiller2020,Zyra Miller,0.057218331435212,Oh sorry,2,0
1muahpenny76,Penny Evans,0.00345985720279,,0,1
vee_jane08,Esvee Lefebre,3.30324299672687,ecpc,1,0
648penelopemagic,Penelope White,0.001651753051965,somebody chooses to speak with me?,1,1
7cuddlesalisson92,Alisson Maldonado,0.001979859998381,Anybody searching a good time?,1,1
bisrac_98,Bis Srac,0.00417655463296,,0,1
skylarwest300,Skylar West,0.899814777059687,,0,1
maghanga,Rose Walegwa,0.146177545934916,Yes ok,4,0
maghanga,Rose Walegwa,0.149192201263375,I m New member,1,1
realking.me,Real King,0.049399634500345,Hello everyone I m new here,1,1
navinagrawal,Navin Agrawal,0.029303362256399,besp,1,0
cathyjohnsom,Catherine Johnson,0.036212892085314,Sjcf,2,0
Dubsy_uk,Liam Enright,0.227461096346378,nhra,1,0
judeie1,Jude Lark,0.017675779768162,Sup,1,1
littlesluttygirl19,Daddy’s Naughty Lil Slut,0.005326097384095,Hey,1,0
debbie1942,Debbie bryan,0.011625383443855,,0,1
obatikufemibright112,Obatiku Femi brigth,0.005545303708425,,0,1
mirablemonica,Mrable Monica,0.028223226034531,Hi,1,1
matthewlusk1234,Matthew Lusk,0.41572091554602,Ykpm,2,0
9fruityamanda61,Amanda James,0.001107655686361,,0,1
467carolinecupid,Caroline Palmer,0.004411668956832,searching a good man,1,1
kevin........gp,Kevin Glass,0.001301172119048,,0,1
jacksonthomas11245,Jackson Thomas,0.007475843048758,,0,1
qfizzymonica2002,Monica Pittman,0.002843012663501,,0,1
juliette3swirlie53,Juliette Fowler,0.022501250301246,Now i m damn annoyed these days,1,1
doney56,Cd Amateur,0.462542730820952,Hi,6,0
goldvarden2016,Arden Becker,0.000943320150729,superior,1,1
44canarypayton6,Payton Wilcox,0.000849036044545,lets talk,1,1
4ultimate42chana,Chana Rose,0.000455869524567,omg,1,1
Tulio199,Tulio César,0.00529351250165,mwck,2,0
steviepinkest2015g,Stevie Schwartz,0.00236126838183,:/,1,1
avery459forever,Avery Bryan,0.002795192900079,:*,1,1
Marlyflorence,Florence Banaay,0.040960467374987,,0,1
392miniitzel,Itzel Harrington,0.003433414556914,I am just dang bored nowadays,1,1
cataleya70neon3,Cataleya Daniel,0.002014698093688,Who wants to discuss?,1,1
melany83ice2,Melany Parsons,0.000590319807331,,0,1
jerryrottzuid,Jerry B,0.021180279599848,,0,1
goodnessdanielle,Danielle Goodness,4.70323017339464,Hey,1,1
angelina2011gigglesg,Angelina Owen,0.00124844306597,Gday guys!,1,1
helen080063,Helena Swinehart,0.002758277409055,Hello,1,1
2015okupkakesmyah,Myah Clayton,0.003145226927267,looking a good man,1,1
47madisyn1sugar,Madisyn Mack,0.034194000893169,Anybody wanting a good time?,1,1
Neet0777,Neet Gmt,0.029509823813483,Xhdx,1,0
ebrynlee2005beach,Brynlee Mann,0.033250833887745,:D,1,1
__addamm_,Adam Kh,0.067566438369729,M n p c,1,0
DezerckG,Dezerck Guido,0.016605743291201,b b u p,1,0
kendrick456328,Michael Kendrick,4.07520979610858,,0,1
LivFun83,Liv Fun,0.167467049972879,nujm,1,0
LivFun83,Liv Fun,0.169132919096284,esjy,1,0
pearl7xiomara86,Xiomara Carter,0.002152188936317,lets talk,1,1
TJ180180,TJ Trevis,0.231517118541179,Hi group,1,1
Iam0489,Fii Daa,1.2856418200665,,0,1
aurorap2007charcoal,Aurora Bishop,0.001637612308065,browsing a good man,1,1
bubbling37khaleesi4,Khaleesi Rice,0.004643338435778,Gday everyone!,1,1
floridadeni,florida deni,0.00069463117807,,0,1
halle2000lcookee,Halle Bush,0.002636368009779,I m really lonely today,1,1
JuniorFelix85,Junior Balderas,0.005152930782901,twkr,1,0
hartbryd,Hart Brayden,0.136927303464876,"My full name is Hart, working as a Veterinary Doctor and also sell Vaccines, i live at Odessa, Texas city.",1,1
anandjay23,Anand Jay,0.54024758723047,sdrm,3,0
7rebeccapickle49,Rebecca Nunez,0.004092866494148,lets talk,1,1
williamjames333,William James,2.25517387506862,,0,1
jaga087,David H,0.932787178923134,,0,1
berkleya2013clumzie,Berkley Ballard,0.00038438078154,appealing,1,1
carrotstalk,Carrot Stalk,1.36924906190623,U w r p,2,0
adriennecteal2016,Adrienne Garza,0.003672754673494,I m just darn bored right now,1,1
loggy9990,Loggy Hen,0.050801257380733,tzpf,1,0
Markwilliam34,Mark William,0.023244009771281,,0,1
reinige123,Scott reiniger,1.96626542294467,,0,1
kidd2367,anthony regis,0.001702003614218,f Cwd,1,0
2004neonxcassidy,Cassidy Black,0.002584079578519,Hey boys!,1,1
locoevil,LOCO Loco,0.025791322335049,Meaf,1,0
reinige123,Scott reiniger,1.97069898487793,,0,1
2017winterbubblyw,Winter Walters,0.022130015859449,,0,1
lellie2004miss,Ellie Martin,0.000505449217227,Anybody seeking a good time?,1,1
deiver18,David Jimenez,0.003952847371499,,0,1
tinsleyhappyg2016,Tinsley Vazquez,0.001702640073167,,0,1
stevejordann,Steve Jordan,0.003843648626849,,0,1
Ellsss21,Ell Bulsara,0.003660526358419,A c mz,1,0
derrick19443,Derrick Gilbert,0.124800637485804,,0,1
dazzlin2009ekira,Kira Kirk,0.001307393028228,funny!,1,1
blue2003raynar,Rayna Jefferson,0.068812403182189,,0,1
vemmelinehappy2003,Emmeline Wilson,0.001722964826557,,0,1
twilightmelanie538,Melanie Griffin,0.000936139352896,anyone wants to meet me?,1,1
robstark85,Rob Mesquita,0.009340450606412,Zcnb,1,0
hotguy55544,Jj Layne,0.003718562374512,17 m cali,2,0
aniyah2007heyj,Aniyah Casey,0.001169729494938,,0,1
hotguy55544,Jj Layne,0.013354136645794,21 m cali,2,0
jtrickey1972,Julie Trickey,0.465759214786468,vmax,1,0
landschafter,Robert Porst,0.1111334771387,,0,1
landschafter,Robert Porst,0.11452357975973,Mkzj,1,0
jaylee719mambo,Jaylee Floyd,0.000858534889089,browsing a good man,1,1
aballer8912,Adrian Barrientez,0.021585943671288,Hi,2,1
mohamadhhn90,Mohamad Hhn,0.041190221304143,Hi,1,1
andrea.aa15,Andrea Aspara,0.019800969489195,Kvpv,1,0
landschafter,Robert Porst,0.118175311273447,Ecbv,1,0
noorjellys2017,Noor Kelly,0.002066018545517,,0,1
leylablxxck,Leyla .,0.023343123238948,r p n n,1,0
NickNove6,Nico G,1.32880260170886,,0,1
natashasmith2204,Natasha Smith,0.045798325270966,Hi,1,1
ava_johnsonx,Ava Johnson,0.003661010113579,"18,F,La",2,1
34sleepy3stella,Stella Zimmerman,0.005199291187304,someone truly wants to flirt with me?,1,1
RichardMA7,Richard Martinez,0.010030720565054,Hey,1,0
michelle_41c,Michelle Cook,0.004312605893722,My😘 Snap sexroom19,1,1
2016racheltriplej,Rachel Stone,0.00140787265091,looking a good man,1,1
cookee179analia,Analia Little,0.001319161598329,lets chat,1,1
ashleyll369,Ashley 369,0.012850678615548,Tpuh,1,0
dream59triple5,Dream Berry,0.002971278509056,enjoyable,1,1
Mathan0096,Mathan Kumar,0.146405127106441,nkxb,2,1
madu.1995,Madu Madu,0.038208664095512,NGOs,2,0
croxeye,Amna Trevejo,0.006244624643414,Hii,1,1
patrician32,Patrician Anabel,0.001389047553142,,0,1
heavenlym2008pretty,Heavenly Carr,0.002112866110272,Who wishes to meet?,1,1
softalondraj2018,Alondra Becker,0.002079947673612,,0,1
isabellamelisa,Isabella Raymond,0.106628259108574,,0,1
t2014karterdolphin,Karter Garza,0.000789603397802,Heya everyone!,1,1
mint2015khaleesii,Khaleesi Lawson,0.002050344325878,looking a good man,1,1
christianroca18,Christian Roca,2.22425458126598,,0,1
HJJames123,H A,3.73375665541048,Nuxt,1,0
m2003sweetansley,Ansley Lamb,0.015260456306515,let s talk,1,1
122twinemerie,Emerie Cole,0.00304223259566,,0,1
Lesbian01Blue,Narmala (Lala)Quartz,0.864769718544903,Asher is a cutie,4,1
5cherry66karlee,Karlee Morton,0.001347003984782,Who wishes to speak?,1,1
jaysavage768,Jadan Brown,0.021817336151445,,0,1
Lesbian01Blue,Narmala (Lala)Quartz,0.867627067844625,Fer,3,0
malayali30,Rakesh Lal,0.21491234737138,bwsf,10,0
daleyzai2013missy,Daleyza Griffith,0.002053111515663,Someone searching some fun?,1,1
berkleychewy2010p,Berkley Kelley,0.004776207713617,,0,1
sir.jms,!King James!,2.60982791425177,,0,1
1saoirse48lucky,Saoirse Stewart,0.001759748881062,I am just darn lonely now,1,1
Drkemperor06,Drk Emperor,0.83694145616006,vuuz,1,0
plmnzaw,ibrahim awad,0.001499956636517,,0,1
heath197803,Heath McDaniel,3.13799916929117,,0,1
doc683itzel,Itzel Webster,0.002493263709324,Who wants to discuss?,1,1
olive126ladybird,Olive Carter,0.002971996096549,Howdy everyone!,1,1
2013blacklilahj,Lilah Bowers,0.004987168899841,haha,1,1
rahihizzle,Rahim Le,0.192735089632096,Pnny,2,0
93cyanjewel7,Jewel Peterson,0.002818066842026,,0,1
andypower123,Anday Power,0.01192928167405,,0,1
triciapatty,Tricia Patric,0.011776168798959,,0,1
22juliablushy1,Julia Horton,0.001321567498423,cool,1,1
tanmoy14798,Tanmoy Mallick,0.433622079668222,,0,1
1999emileemcupid,Emilee Munoz,0.002695231352139,somebody really wants to meet me?,1,1
8madamebailee32,Bailee Ramirez,0.002512800668677,Now i m damn tired right away,1,1
neon77princess6,Princess Zimmerman,0.000779515824936,I m just darn lonely nowadays,1,1
1dodo19kylee,Kylee Tran,0.000579494621467,lmfao,1,1
alteristnureinezahl.,Dennis .,1.42631597809218,Guten Abend 😊,1,1
chillex321,Imran Azad,0.015032798145656,M 19 india,1,1
joe4cpl,Joe Joe,4.82845671216095,,0,1
rohit24k,ROHIT KUMAR,0.009353605823384,,0,1
anna383ham,Anna Cobb,0.002771058046707,Sup guys!,1,1
oainsley2007chickie,Ainsley Curtis,0.003644304700472,Hello everyone!,1,1
hlime2003nova,Nova Wolf,0.002736130166385,:(,1,1
chillex321,Imran Azad,0.028200324528195,Azey,1,1
2015flyingigia,Gia Cunningham,0.000828912688626,,0,1
sexymary20002,Mary Smith,0.54982606695758,Sccb,1,0
foreverrosa2013s,Rosa Harrison,0.00141312841464,somebody wants to flirt with me?,1,1
bigEHJ25,E J,1.70150735333562,,0,1
Shanebanik17,Shane Banik,3.61295716886167,,0,1
Queenie_LeAnn,LeAnn L,0.003428893991643,Hey babes,1,1
ava_johnsonx,Ava Johnson,0.086027135200523,"18,F,LA",2,0
cryztalkbrianna2009,Brianna Murphy,0.001944463716613,:*,1,1
naehobbs,Naenae Hobbs,2.9097306609071,Wasup,1,1
william.harin,Wiliam Harin,0.0045733101528,,0,1
22bubbly3alisson,Alisson Figueroa,0.002970118522644,someone chooses to talk to me?,1,1
dtf4fun69,Dan Rogers,0.294613649467075,Ejay,1,0
Harristro,Harris dimitropoulos,0.11771581651436,KPCP,1,0
sleepy2007idelilah,Delilah Gilbert,0.003363628428843,,0,1
Skadooosh333,M M,2.63888439960226,,0,1
6pinkie11patricia,Patricia Burton,0.001915576364155,Someone searching a good time?,1,1
emmalynj2004megastar,Emmalyn Carroll,0.001832633741476,browsing a real man,1,1
caseybabey2016,Casey Hart,0.00227234583486,,0,1
giovannabrown325,Giovanna Nichols,0.004618937157922,,0,1
queenbee7maleah76,Maleah Armstrong,0.001911475768796,someone wishes to meet up with me?,1,1
purpledani559,Dani Clay,0.000546198688723,Anybody wanting some fun?,1,1
candied2005csarah,Sarah Joseph,0.003715650207467,let s chat,1,1
CassieJones245,Cassie Jones,0.021924033548545,,0,1
2003queenrominav,Romina Keller,0.001393459665555,,0,1
2000daniellauboogie,Daniella Henry,0.000888717155214,,0,1
Thejskd,Funny Boy,0.02029171637087,Hi,1,1
222roma222,Roma Roma,2.02558757023679,Hi,1,1
2018brownatrinity,Trinity Ballard,0.002557303022455,lets talk,1,1
r2002cherrysutton,Sutton Rodriguez,0.000887868233301,Who wishes to speak?,1,1
Allen.roy2,Allen Roy,0.085621859122206,Whdw,4,0
341flipingrid,Ingrid Smith,0.002742953551588,anyone likes to meet up with me?,1,1
2005lenaboogiee,Lena Fletcher,0.001894765943289,Good day boys!,1,1
Ehestute.caro83dev,Caroline Parker,0.032041050289516,,0,1
kingtobo,Tobo Alex,4.64555027622592,,0,1
Austinmillo,Austin Miller,0.056345223500221,,0,1
megaubaylee2007,Baylee Hammond,0.002133989276157,Any one looking some fun?,1,1
mya8397,Mya M,0.38904531567185,Fhyz,1,0
sugabby.,ask me,0.002950406579508,,0,1
e2016ainsleyhappy,Ainsley Washington,0.001189484157496,haha,1,1
johnyoyo9,John Yoyo,3.20948263017668,Jce n or h lol,3,0
sagenbubbling2017,Sage Daniels,0.002054605384668,Anyone seeking a great time?,1,1
cuddles2010laurynd,Lauryn Dean,0.002390378034777,:D,1,1
2001aitanapoopiec,Aitana Anderson,0.00136450783522,superior,1,1
youelz9090,Youssef Hussein,0.015500559023133,Ho,2,0
alina290teapot,Alina Wallace,0.002181810593164,:),1,1
icej2013maria,Maria Aguilar,0.002325750059552,someone wishes to flirt with me?,1,1
47khaleesi6bronze,Khaleesi James,0.001538693700676,Anyone seeking some fun?,1,1
snuggle2004hsloane,Sloane Reyes,0.001674902141094,omg,1,1
linjm334,Linda James,3.47364791618729,,0,1
7laylah94charcoal,Laylah Powers,0.002003409018119,:D,1,1
linda.james99,Linda James,0.001722907399138,Hey,1,1
springemmeline214,Emmeline Baker,0.00210819631815,Who wishes to speak?,1,1
poochieparker952,Parker Harrison,0.000683836164298,let s talk,1,1
Dorisbooty12,Doris Curvy,0.014662556573749,,0,1
ohyexx,Big D,0.07821698302748,,0,1
snuggle30lila3,Lila Brady,0.001526699380742,Who wants to chat?,1,1
luiscantdoit,Luis 😘,0.10576281135005,Hey,1,0
19goofy3skye,Skye Miller,0.002475459647399,someone chooses to meet with me?,1,1
shannonjason1011,Shannon Jason,0.0050161464264,,0,1
pandavaleria2015r,Valeria Vargas,0.002011880885672,;),1,1
1960bj,Derek Bjørn,0.031304963700197,,0,1
ushelby2015seven,Shelby Phillips,0.002345752542218,let s chat,1,1
polka2006smilena,Milena Sims,0.001753878783849,looking true man,1,1
2018nalanifurryu,Nalani Welch,0.0025667105284,Who wishes to speak?,1,1
557kookiejuliana,Juliana Bates,0.001983412338628,lol,1,1
hehebddbbd,Lane Criddle,0.010307857330751,Aufh,1,0
3serenasquishy47,Serena Bradley,0.002856496655279,Who wishes to speak?,1,1
5pickleazalea65,Azalea Lowe,0.001990983475138,omg,1,1
madnesyarrow,Madness 19,0.064014980955808,Hi. Im 19. Male. From the netherlands,3,1
f2003muahamira,Amira Lee,0.001012988647929,fantastic,1,1
camilla2017hbordeaux,Camilla Acosta,0.002166493270132,Howdy everyone!,1,1
2006jzoecaramel,Zoe Cannon,0.002437886882711,Who wishes to chat?,1,1
